season,e024_gate,gw,movement,player_id,web_name,position,price,season_minutes,recent4_minutes,p_start,q,ctrl_mu,treat_mu,mu_lift,ctrl_u,treat_u,u_lift,v2b_mu_lift,delta_u_boundary,delta_mu_boundary,small_boundary,best_excluded_u,had_club_prior,new_club,actual_minutes,blank,actual_pts,mu_error,good_60,bad_60,vs_mean_leaver_pts
2024-25,PASS,11,entered,491,Johnson,MID,67,783,360,0.72,1.0,3.2552,3.9904,0.7352,3.2552,3.9904,0.7352,0.7352,0.292,0.296,0,3.6984,1,0,83.0,0,2.0,-1.9904,1,0,-6.0
2024-25,PASS,11,entered,630,O'Shea,DEF,40,602,332,0.72,1.0,2.0772,2.0772,0.0,2.0772,2.0772,0.0,0.0,-1.6212,-1.6172,1,3.6984,0,1,90.0,0,2.0,-0.0772,1,0,-6.0
2024-25,PASS,11,entered,311,Alexander-Arnold,DEF,70,842,350,0.72,1.0,3.132,3.4848,0.3528,3.132,3.4848,0.3528,0.3528,-0.2136,-0.2096,1,3.6984,1,1,24.0,0,1.0,-2.4848,0,0,-7.0
2024-25,PASS,11,left,520,Emerson,DEF,44,761,340,0.72,1.0,2.4416,2.5552,0.1136,2.4416,2.5552,0.1136,0.1136,,,,,1,0,90.0,0,6.0,3.4448,1,0,
2024-25,PASS,11,left,369,Dalot,DEF,51,900,360,0.72,1.0,2.8412,2.8628,0.0216,2.8412,2.8628,0.0216,0.0216,,,,,1,0,56.0,0,1.0,-1.8628,0,0,
2024-25,PASS,11,left,366,B.Fernandes,MID,83,839,360,0.72,1.0,3.5596,3.6924,0.1328,3.5596,3.6924,0.1328,0.1328,,,,,1,0,90.0,0,17.0,13.3076,1,0,
2024-25,PASS,12,entered,291,Faes,DEF,42,990,360,0.72,1.0,2.4668,2.4832,0.0164,2.4668,2.4832,0.0164,0.0164,-1.146,-1.146,1,3.6292,1,1,90.0,0,0.0,-2.4832,0,1,-1.5
2024-25,PASS,12,entered,247,Iwobi,MID,56,945,358,0.72,1.0,2.884,3.2132,0.3292,2.884,3.2132,0.3292,0.3292,-0.416,-0.416,1,3.6292,1,1,90.0,0,7.0,3.7868,1,0,5.5
2024-25,PASS,12,left,19,Smith Rowe,MID,58,795,326,0.72,1.0,3.18,3.18,0.0,3.18,3.18,0.0,0.0,,,,,0,1,58.0,0,1.0,-2.18,0,0,
2024-25,PASS,12,left,263,Burgess,DEF,39,360,360,0.72,1.0,2.2572,2.2572,0.0,2.2572,2.2572,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.2572,1,0,
2024-25,PASS,13,entered,159,Chalobah,DEF,44,537,360,0.72,1.0,2.5204,2.7264,0.206,2.5204,2.7264,0.206,0.206,-1.5784,-1.5784,1,4.3048,1,1,83.0,0,2.0,-0.7264,1,0,-2.0
2024-25,PASS,13,entered,350,Gvardiol,DEF,63,1032,360,0.72,1.0,2.8492,2.934,0.0848,2.8492,2.934,0.0848,0.0848,-1.3708,-1.3708,1,4.3048,1,0,0.0,1,0.0,-2.934,0,0,-4.0
2024-25,PASS,13,entered,366,B.Fernandes,MID,85,1019,360,0.72,1.0,3.7184,3.8516,0.1332,3.7184,3.8516,0.1332,0.1332,-0.4532,-0.4532,1,4.3048,1,0,65.0,0,9.0,5.1484,1,0,5.0
2024-25,PASS,13,entered,447,Wood,FWD,66,915,275,0.72,1.0,3.2956,3.7964,0.5008,3.2956,3.7964,0.5008,0.5008,-0.5084,-0.5084,1,4.3048,1,0,90.0,0,9.0,5.2036,1,0,5.0
2024-25,PASS,13,left,369,Dalot,DEF,52,1046,326,0.72,1.0,2.7864,2.792,0.0056,2.7864,2.792,0.0056,0.0056,,,,,1,0,90.0,0,6.0,3.208,1,0,
2024-25,PASS,13,left,351,Haaland,FWD,151,1079,360,0.72,1.0,4.382,4.3048,-0.0772,4.382,4.3048,-0.0772,-0.0772,,,,,1,0,90.0,0,2.0,-2.3048,1,0,
2024-25,PASS,13,left,422,Aina,DEF,48,1041,358,0.72,1.0,2.7196,2.7488,0.0292,2.7196,2.7488,0.0292,0.0292,,,,,1,0,90.0,0,8.0,5.2512,1,0,
2024-25,PASS,13,left,750,Potter,MID,5,0,0,0.1,0.0,0.4824,0.4824,0.0,0.4824,0.4824,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.4824,0,0,
2024-25,PASS,14,entered,401,Isak,FWD,85,876,291,0.72,1.0,3.686,4.2376,0.5516,3.686,4.2376,0.5516,0.5516,0.0164,0.0164,1,4.2212,1,0,90.0,0,11.0,6.7624,1,0,8.0
2024-25,PASS,14,entered,754,Van Nistelrooy,MID,5,0,0,0.1,0.0,0.4768,0.4768,0.0,0.4768,0.4768,0.0,0.0,-3.7444,-3.7444,1,4.2212,0,1,0.0,1,0.0,-0.4768,0,0,-3.0
2024-25,PASS,14,entered,51,Olsen,GKP,45,45,45,0.85,0.5,3.3548,3.312,-0.0428,3.3548,3.3334,-0.0214,-0.0428,-0.8878,-0.9092,1,4.2212,1,0,0.0,1,0.0,-3.312,0,0,-3.0
2024-25,PASS,14,entered,182,Palmer,MID,110,1130,355,0.72,1.0,4.118,4.3812,0.2632,4.118,4.3812,0.2632,0.2632,0.16,0.16,1,4.2212,1,1,78.0,0,7.0,2.6188,1,0,4.0
2024-25,PASS,14,entered,630,O'Shea,DEF,40,872,360,0.72,1.0,2.3524,2.3524,0.0,2.3524,2.3524,0.0,0.0,-1.8688,-1.8688,1,4.2212,0,1,90.0,0,1.0,-1.3524,1,0,-2.0
2024-25,PASS,14,entered,252,Raúl,FWD,56,809,293,0.72,1.0,3.2832,3.666,0.3828,3.2832,3.666,0.3828,0.3828,-0.5552,-0.5552,1,4.2212,1,1,10.0,0,1.0,-2.666,0,0,-2.0
2024-25,PASS,14,left,291,Faes,DEF,41,1170,360,0.72,1.0,2.4076,2.3836,-0.024,2.4076,2.3836,-0.024,-0.024,,,,,1,1,30.0,0,1.0,-1.3836,0,0,
2024-25,PASS,14,left,294,Iversen,GKP,40,0,0,0.85,0.0,2.898,2.8352,-0.0628,2.898,2.898,0.0,-0.0628,,,,,1,1,0.0,1,0.0,-2.8352,0,0,
2024-25,PASS,14,left,743,McKenna,MID,5,0,0,0.1,0.0,0.4804,0.4804,0.0,0.4804,0.4804,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.4804,0,0,
2024-25,PASS,14,left,617,Evanilson,FWD,60,872,333,0.72,1.0,3.3916,3.3916,0.0,3.3916,3.3916,0.0,0.0,,,,,0,1,84.0,0,2.0,-1.3916,1,0,
2024-25,PASS,14,left,17,Saka,MID,104,975,325,0.72,1.0,4.0952,4.2212,0.126,4.0952,4.2212,0.126,0.126,,,,,1,0,90.0,0,3.0,-1.2212,1,0,
2024-25,PASS,14,left,58,Watkins,FWD,90,1013,327,0.72,1.0,3.8516,3.896,0.0444,3.8516,3.896,0.0444,0.0444,,,,,1,0,64.0,0,12.0,8.104,1,0,
2024-25,PASS,15,entered,747,Nuno,MID,11,0,0,0.1,0.0,0.5196,0.5196,0.0,0.5196,0.5196,0.0,0.0,-3.3624,-3.3624,1,3.882,0,1,0.0,1,0.0,-0.5196,0,0,-1.3333
2024-25,PASS,15,entered,366,B.Fernandes,MID,85,1174,335,0.72,1.0,3.6668,3.7484,0.0816,3.6668,3.7484,0.0816,0.0816,-0.1336,-0.1336,1,3.882,1,0,75.0,0,9.0,5.2516,1,0,7.6667
2024-25,PASS,15,entered,495,Pedro Porro,DEF,56,1195,298,0.72,1.0,2.7756,2.984,0.2084,2.7756,2.984,0.2084,0.2084,-0.898,-0.898,1,3.882,1,0,90.0,0,3.0,0.016,1,0,1.6667
2024-25,PASS,15,left,17,Saka,MID,105,1065,325,0.72,1.0,3.7592,3.8292,0.07,3.7592,3.8292,0.07,0.07,,,,,1,0,90.0,0,2.0,-1.8292,1,0,
2024-25,PASS,15,left,388,Wan-Bissaka,DEF,45,1084,336,0.72,1.0,2.684,2.684,0.0,2.684,2.684,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.684,1,0,
2024-25,PASS,15,left,743,McKenna,MID,5,0,0,0.1,0.0,0.4892,0.4892,0.0,0.4892,0.4892,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.4892,0,0,
2024-25,PASS,16,entered,129,João Pedro,FWD,59,588,283,0.72,1.0,3.1556,4.1664,1.0108,3.1556,4.1664,1.0108,1.0108,0.3072,0.3072,0,3.8592,1,0,90.0,0,2.0,-2.1664,1,0,-0.6
2024-25,PASS,16,entered,737,Emery,MID,8,0,0,0.1,0.0,0.498,0.498,0.0,0.498,0.498,0.0,0.0,-3.3612,-3.3612,1,3.8592,0,1,0.0,1,0.0,-0.498,0,0,-2.6
2024-25,PASS,16,entered,71,Kluivert,MID,55,897,275,0.72,1.0,3.2472,3.5964,0.3492,3.2472,3.5964,0.3492,0.3492,-0.2628,-0.2628,1,3.8592,1,0,79.0,0,3.0,-0.5964,1,0,0.4
2024-25,PASS,16,entered,335,Robertson,DEF,59,1025,270,0.72,1.0,2.7104,2.9896,0.2792,2.7104,2.9896,0.2792,0.2792,-0.8696,-0.8696,1,3.8592,1,1,16.0,0,-3.0,-5.9896,0,0,-5.6
2024-25,PASS,16,entered,443,Sels,GKP,47,1350,360,0.85,1.0,3.3236,3.2944,-0.0292,3.3236,3.2944,-0.0292,-0.0292,-0.5648,-0.5648,1,3.8592,1,0,90.0,0,2.0,-1.2944,1,0,-0.6
2024-25,PASS,16,left,99,Mbeumo,MID,76,1345,360,0.72,1.0,3.4404,3.4896,0.0492,3.4404,3.4896,0.0492,0.0492,,,,,1,0,90.0,0,9.0,5.5104,1,0,
2024-25,PASS,16,left,617,Evanilson,FWD,61,1029,323,0.72,1.0,3.3924,3.3924,0.0,3.3924,3.3924,0.0,0.0,,,,,0,1,79.0,0,2.0,-1.3924,1,0,
2024-25,PASS,16,left,522,Foderingham,GKP,43,2648,0,0.85,0.0,3.2556,3.2556,0.0,3.2556,3.2556,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.2556,0,0,
2024-25,PASS,16,left,750,Potter,MID,5,0,0,0.1,0.0,0.4676,0.4676,0.0,0.4676,0.4676,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.4676,0,0,
2024-25,PASS,16,left,436,Murillo,DEF,46,1350,360,0.72,1.0,2.6704,2.7016,0.0312,2.6704,2.7016,0.0312,0.0312,,,,,1,0,67.0,0,2.0,-0.7016,1,0,
2024-25,PASS,17,entered,495,Pedro Porro,DEF,56,1347,270,0.72,1.0,2.828,2.9768,0.1488,2.828,2.9768,0.1488,0.1488,-0.848,-0.848,1,3.8248,1,0,90.0,0,-1.0,-3.9768,0,1,-2.0
2024-25,PASS,17,entered,630,O'Shea,DEF,40,1142,360,0.72,1.0,2.2408,2.2408,0.0,2.2408,2.2408,0.0,0.0,-1.584,-1.584,1,3.8248,0,1,90.0,0,0.0,-2.2408,0,1,-1.0
2024-25,PASS,17,entered,263,Burgess,DEF,40,720,270,0.72,1.0,2.466,2.466,0.0,2.466,2.466,0.0,0.0,-1.3588,-1.3588,1,3.8248,0,1,90.0,0,0.0,-2.466,0,1,-1.0
2024-25,PASS,17,left,88,Collins,DEF,45,1440,360,0.72,1.0,2.7564,2.7976,0.0412,2.7564,2.7976,0.0412,0.0412,,,,,1,0,90.0,0,1.0,-1.7976,1,0,
2024-25,PASS,17,left,267,Davis,DEF,45,1440,360,0.72,1.0,2.8612,2.8612,0.0,2.8612,2.8612,0.0,0.0,,,,,0,1,90.0,0,0.0,-2.8612,0,1,
2024-25,PASS,17,left,524,Kilman,DEF,45,1440,360,0.72,1.0,2.7136,2.7136,0.0,2.7136,2.7136,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.7136,1,0,
2024-25,PASS,18,entered,129,João Pedro,FWD,58,768,329,0.72,1.0,3.0988,3.99,0.8912,3.0988,3.99,0.8912,0.8912,-0.436,-0.436,1,4.426,1,0,90.0,0,2.0,-1.99,1,0,1.0
2024-25,PASS,18,entered,543,Doherty,DEF,43,531,319,0.72,1.0,2.47,2.7356,0.2656,2.47,2.7356,0.2656,0.2656,-1.6904,-1.6904,1,4.426,1,0,90.0,0,6.0,3.2644,1,0,5.0
2024-25,PASS,18,left,617,Evanilson,FWD,60,1178,306,0.72,1.0,3.3516,3.3516,0.0,3.3516,3.3516,0.0,0.0,,,,,0,1,28.0,0,1.0,-2.3516,0,0,
2024-25,PASS,18,left,187,Tosin,DEF,42,441,270,0.72,1.0,2.3392,2.3392,0.0,2.3392,2.3392,0.0,0.0,,,,,0,1,90.0,0,1.0,-1.3392,1,0,
2024-25,PASS,19,entered,528,Mavropanos,DEF,44,1088,315,0.72,1.0,2.7252,2.7716,0.0464,2.7252,2.7716,0.0464,0.0464,-1.3396,-1.3396,1,4.1112,1,0,90.0,0,0.0,-2.7716,0,1,-1.0
2024-25,PASS,19,entered,129,João Pedro,FWD,57,858,340,0.72,1.0,2.9804,3.5916,0.6112,2.9804,3.5916,0.6112,0.6112,-0.5196,-0.5196,1,4.1112,1,0,90.0,0,9.0,5.4084,1,0,8.0
2024-25,PASS,19,entered,530,Souček,MID,49,1253,360,0.72,1.0,2.7544,2.798,0.0436,2.7544,2.798,0.0436,0.0436,-1.3132,-1.3132,1,4.1112,1,0,0.0,1,0.0,-2.798,0,0,-1.0
2024-25,PASS,19,entered,350,Gvardiol,DEF,60,1482,360,0.72,1.0,2.972,2.9988,0.0268,2.972,2.9988,0.0268,0.0268,-1.1124,-1.1124,1,4.1112,1,0,90.0,0,6.0,3.0012,1,0,5.0
2024-25,PASS,19,left,288,Coady,DEF,40,547,360,0.72,1.0,2.2732,2.2732,0.0,2.2732,2.2732,0.0,0.0,,,,,0,1,84.0,0,1.0,-1.2732,1,0,
2024-25,PASS,19,left,514,Bowen,MID,75,1597,360,0.72,1.0,3.6956,3.778,0.0824,3.6956,3.778,0.0824,0.0824,,,,,1,0,59.0,0,1.0,-2.778,0,0,
2024-25,PASS,19,left,306,Vardy,FWD,56,1281,238,0.68,1.0,2.8932,3.1596,0.2664,2.8932,3.1596,0.2664,0.2664,,,,,1,1,90.0,0,2.0,-1.1596,1,0,
2024-25,PASS,19,left,263,Burgess,DEF,40,810,270,0.72,1.0,2.3616,2.3616,0.0,2.3616,2.3616,0.0,0.0,,,,,0,1,0.0,1,0.0,-2.3616,0,0,
2024-25,PASS,20,entered,744,Slot,MID,15,0,0,0.1,0.0,0.5048,0.5048,0.0,0.5048,0.5048,0.0,0.0,-3.1184,-3.1184,1,3.6232,0,1,0.0,1,0.0,-0.5048,0,0,-5.5
2024-25,PASS,20,entered,129,João Pedro,FWD,57,948,360,0.72,1.0,3.0936,3.7944,0.7008,3.0936,3.7944,0.7008,0.7008,0.1712,0.1712,1,3.6232,1,0,90.0,0,9.0,5.2056,1,0,3.5
2024-25,PASS,20,left,749,Postecoglou,MID,11,0,0,0.1,0.0,0.5028,0.5028,0.0,0.5028,0.5028,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.5028,0,0,
2024-25,PASS,20,left,110,Wissa,FWD,62,1211,329,0.72,1.0,3.344,3.5132,0.1692,3.344,3.5132,0.1692,0.1692,,,,,1,0,90.0,0,11.0,7.4868,1,0,
2024-25,PASS,21,entered,129,João Pedro,FWD,57,1038,360,0.72,1.0,3.07,3.6092,0.5392,3.07,3.6092,0.5392,0.5392,-0.614,-0.614,1,4.2232,1,0,77.0,0,1.0,-2.6092,1,0,-0.8
2024-25,PASS,21,entered,422,Aina,DEF,52,1733,360,0.72,1.0,2.922,2.9336,0.0116,2.922,2.9336,0.0116,0.0116,-1.2896,-1.2896,1,4.2232,1,0,90.0,0,2.0,-0.9336,1,0,0.2
2024-25,PASS,21,entered,491,Johnson,MID,64,1445,275,0.72,1.0,3.41,3.6672,0.2572,3.41,3.6672,0.2572,0.2572,-0.556,-0.556,1,4.2232,1,0,45.0,0,1.0,-2.6672,0,0,-0.8
2024-25,PASS,21,entered,91,Flekken,GKP,44,1745,305,0.85,1.0,3.5472,3.5584,0.0112,3.5472,3.5584,0.0112,0.0112,-0.6648,-0.6648,1,4.2232,1,0,90.0,0,3.0,-0.5584,1,0,1.2
2024-25,PASS,21,entered,573,Milenković,DEF,48,1710,360,0.72,1.0,2.85,2.85,0.0,2.85,2.85,0.0,0.0,-1.3732,-1.3732,1,4.2232,0,1,90.0,0,2.0,-0.85,1,0,0.2
2024-25,PASS,21,left,295,Justin,DEF,42,1643,301,0.72,1.0,2.518,2.4392,-0.0788,2.518,2.4392,-0.0788,-0.0788,,,,,1,1,79.0,0,1.0,-1.4392,1,0,
2024-25,PASS,21,left,267,Davis,DEF,45,1800,360,0.72,1.0,2.8176,2.8176,0.0,2.8176,2.8176,0.0,0.0,,,,,0,1,90.0,0,1.0,-1.8176,1,0,
2024-25,PASS,21,left,366,B.Fernandes,MID,83,1565,226,0.68,1.0,3.7064,3.7288,0.0224,3.7064,3.7288,0.0224,0.0224,,,,,1,0,90.0,0,4.0,0.2712,1,0,
2024-25,PASS,21,left,304,Stolarczyk,GKP,40,270,270,0.85,1.0,3.2136,3.2136,0.0,3.2136,3.2136,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.2136,1,0,
2024-25,PASS,21,left,306,Vardy,FWD,55,1461,270,0.72,1.0,3.1908,3.418,0.2272,3.1908,3.418,0.2272,0.2272,,,,,1,1,90.0,0,2.0,-1.418,1,0,
2024-25,PASS,22,entered,528,Mavropanos,DEF,43,1305,307,0.72,1.0,2.6868,2.7076,0.0208,2.6868,2.7076,0.0208,0.0208,-1.498,-1.498,1,4.2056,1,0,79.0,0,-2.0,-4.7076,0,1,-5.75
2024-25,PASS,22,entered,521,Fabianski,GKP,41,980,125,0.85,1.0,3.2456,3.204,-0.0416,3.2456,3.204,-0.0416,-0.0416,-1.0016,-1.0016,1,4.2056,1,0,90.0,0,2.0,-1.204,1,0,-1.75
2024-25,PASS,22,entered,306,Vardy,FWD,55,1551,270,0.72,1.0,3.2872,3.5484,0.2612,3.2872,3.5484,0.2612,0.2612,-0.6572,-0.6572,1,4.2056,1,1,90.0,0,2.0,-1.5484,1,0,-1.75
2024-25,PASS,22,entered,491,Johnson,MID,64,1490,288,0.72,1.0,3.4188,3.6784,0.2596,3.4188,3.6784,0.2596,0.2596,-0.5272,-0.5272,1,4.2056,1,0,0.0,1,0.0,-3.6784,0,0,-3.75
2024-25,PASS,22,left,350,Gvardiol,DEF,60,1752,360,0.72,1.0,2.9488,2.9384,-0.0104,2.9488,2.9384,-0.0104,-0.0104,,,,,1,0,90.0,0,6.0,3.0616,1,0,
2024-25,PASS,22,left,58,Watkins,FWD,89,1450,315,0.72,1.0,3.8364,3.8916,0.0552,3.8364,3.8916,0.0552,0.0552,,,,,1,0,79.0,0,8.0,4.1084,1,0,
2024-25,PASS,22,left,14,Ramsdale,GKP,44,1260,360,0.85,1.0,3.3784,3.3784,0.0,3.3784,3.3784,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.3784,1,0,
2024-25,PASS,22,left,743,McKenna,MID,5,0,0,0.1,0.0,0.4992,0.4992,0.0,0.4992,0.4992,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.4992,0,0,
2024-25,PASS,23,entered,129,João Pedro,FWD,56,1205,347,0.72,1.0,3.2352,3.6932,0.458,3.2352,3.6932,0.458,0.458,-1.1196,-1.1196,1,4.8128,1,0,90.0,0,1.0,-2.6932,1,0,-1.0
2024-25,PASS,23,left,252,Raúl,FWD,57,1382,317,0.72,1.0,3.558,3.6548,0.0968,3.558,3.6548,0.0968,0.0968,,,,,1,1,63.0,0,2.0,-1.6548,1,0,
2024-25,PASS,24,entered,402,J.Murphy,MID,51,1251,317,0.72,1.0,2.808,3.042,0.234,2.808,3.042,0.234,0.234,-2.9336,-2.9336,1,5.9756,1,0,86.0,0,8.0,4.958,1,0,-0.5
2024-25,PASS,24,entered,543,Doherty,DEF,43,1067,356,0.72,1.0,2.52,2.6576,0.1376,2.52,2.6576,0.1376,0.1376,-3.318,-3.318,1,5.9756,1,0,90.0,0,6.0,3.3424,1,0,-2.5
2024-25,PASS,24,entered,270,Greaves,DEF,39,1170,270,0.72,1.0,2.292,2.292,0.0,2.292,2.292,0.0,0.0,-3.6836,-3.6836,1,5.9756,0,1,90.0,0,1.0,-1.292,1,0,-7.5
2024-25,PASS,24,entered,327,Luis Díaz,MID,75,1335,282,0.72,1.0,6.8536,7.0988,0.2452,6.8536,7.0988,0.2452,0.2452,1.1232,1.1232,0,5.9756,1,1,177.0,0,5.0,-2.0988,1,0,-3.5
2024-25,PASS,24,left,573,Milenković,DEF,48,1980,360,0.72,1.0,2.836,2.836,0.0,2.836,2.836,0.0,0.0,,,,,0,1,90.0,0,6.0,3.164,1,0,
2024-25,PASS,24,left,311,Alexander-Arnold,DEF,74,1664,355,0.72,1.0,5.9544,5.9756,0.0212,5.9544,5.9756,0.0212,0.0212,,,,,1,1,98.0,0,7.0,1.0244,1,0,
2024-25,PASS,24,left,398,Gordon,MID,77,1765,331,0.72,1.0,4.15,4.152,0.002,4.15,4.152,0.002,0.002,,,,,1,0,90.0,0,1.0,-3.152,1,0,
2024-25,PASS,24,left,751,Pereira,MID,8,0,0,0.1,0.0,0.504,0.504,0.0,0.504,0.504,0.0,0.0,,,,,0,1,0.0,1,20.0,19.496,0,0,
2024-25,PASS,25,entered,457,Bree,DEF,39,661,352,0.72,1.0,2.38,2.4772,0.0972,2.38,2.4772,0.0972,0.0972,-4.4396,-4.4396,1,6.9168,1,1,90.0,0,1.0,-1.4772,1,0,0.0
2024-25,PASS,25,left,291,Faes,DEF,39,1642,360,0.72,1.0,2.3956,2.3972,0.0016,2.3956,2.3972,0.0016,0.0016,,,,,1,1,90.0,0,1.0,-1.3972,1,0,
2024-25,PASS,26,entered,283,Walton,GKP,43,540,180,0.85,1.0,3.3,3.3,0.0,3.3,3.3,0.0,0.0,-0.9912,-0.9912,1,4.2912,0,1,0.0,1,0.0,-3.3,0,0,-1.0
2024-25,PASS,26,entered,218,Beto,FWD,49,571,344,0.72,1.0,2.9708,4.0548,1.084,2.9708,4.0548,1.084,1.084,-0.2364,-0.2364,1,4.2912,1,1,90.0,0,6.0,1.9452,1,0,5.0
2024-25,PASS,26,entered,211,Muñoz,DEF,48,2074,360,0.82,1.0,2.9856,2.9856,0.0,2.9856,2.9856,0.0,0.0,-1.3056,-1.3056,1,4.2912,1,1,90.0,0,13.0,10.0144,1,0,12.0
2024-25,PASS,26,entered,71,Kluivert,MID,60,1604,343,0.72,1.0,3.8712,4.0004,0.1292,3.8712,4.0004,0.1292,0.1292,-0.2908,-0.2908,1,4.2912,1,0,72.0,0,2.0,-2.0004,1,0,1.0
2024-25,PASS,26,left,521,Fabianski,GKP,41,1070,90,0.85,1.0,2.9112,2.9148,0.0036,2.9112,2.9148,0.0036,0.0036,,,,,1,0,0.0,1,0.0,-2.9148,0,0,
2024-25,PASS,26,left,36,Digne,DEF,46,1892,302,0.72,1.0,2.952,2.952,0.0,2.952,2.952,0.0,0.0,,,,,1,0,0.0,1,0.0,-2.952,0,0,
2024-25,PASS,26,left,252,Raúl,FWD,56,1592,280,0.72,1.0,3.738,3.7992,0.0612,3.738,3.7992,0.0612,0.0612,,,,,1,1,90.0,0,2.0,-1.7992,1,0,
2024-25,PASS,26,left,78,Semenyo,MID,57,2106,360,0.82,1.0,3.816,3.816,0.0,3.816,3.816,0.0,0.0,,,,,1,0,90.0,0,2.0,-1.816,1,0,
2024-25,PASS,28,entered,747,Nuno,MID,11,0,0,0.1,0.0,0.5528,0.5528,0.0,0.5528,0.5528,0.0,0.0,-4.0112,-4.0112,1,4.564,0,1,0.0,1,9.0,8.4472,0,0,6.0
2024-25,PASS,28,entered,210,Mitchell,DEF,48,2328,326,0.82,1.0,3.1596,3.1596,0.0,3.1596,3.1596,0.0,0.0,-1.4044,-1.4044,1,4.564,1,1,71.0,0,6.0,2.8404,1,0,3.0
2024-25,PASS,28,entered,181,Nkunku,MID,57,693,276,0.72,1.0,3.4152,4.554,1.1388,3.4152,4.554,1.1388,1.1388,-0.01,-0.01,1,4.564,1,1,88.0,0,3.0,-1.554,1,0,0.0
2024-25,PASS,28,entered,443,Sels,GKP,50,2430,360,0.85,1.0,3.3084,3.3084,0.0,3.3084,3.3084,0.0,0.0,-1.2556,-1.2556,1,4.564,1,0,90.0,0,8.0,4.6916,1,0,5.0
2024-25,PASS,28,entered,573,Milenković,DEF,48,2340,360,0.82,1.0,3.14,3.14,0.0,3.14,3.14,0.0,0.0,-1.424,-1.424,1,4.564,0,1,90.0,0,6.0,2.86,1,0,3.0
2024-25,PASS,28,left,291,Faes,DEF,39,1912,360,0.72,1.0,1.9944,1.9944,0.0,1.9944,1.9944,0.0,0.0,,,,,1,1,90.0,0,2.0,0.0056,1,0,
2024-25,PASS,28,left,388,Wan-Bissaka,DEF,44,2254,360,0.72,1.0,2.9656,2.9656,0.0,2.9656,2.9656,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.9656,1,0,
2024-25,PASS,28,left,366,B.Fernandes,MID,83,2195,360,0.82,1.0,4.564,4.564,0.0,4.564,4.564,0.0,0.0,,,,,1,0,90.0,0,9.0,4.436,1,0,
2024-25,PASS,28,left,14,Ramsdale,GKP,44,1710,360,0.85,1.0,3.228,3.228,0.0,3.228,3.228,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.228,1,0,
2024-25,PASS,28,left,750,Potter,MID,5,0,0,0.1,0.0,0.5044,0.5044,0.0,0.5044,0.5044,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.5044,0,0,
2024-25,PASS,29,entered,218,Beto,FWD,51,841,360,0.72,1.0,3.2728,4.03,0.7572,3.2728,4.03,0.7572,0.7572,0.3148,0.3148,0,3.7152,1,1,79.0,0,2.0,-2.03,1,0,1.3333
2024-25,PASS,29,entered,436,Murillo,DEF,47,2388,360,0.82,1.0,2.6364,2.6364,0.0,2.6364,2.6364,0.0,0.0,-1.0788,-1.0788,1,3.7152,1,0,90.0,0,1.0,-1.6364,1,0,0.3333
2024-25,PASS,29,entered,181,Nkunku,MID,57,781,335,0.72,1.0,3.0188,3.7744,0.7556,3.0188,3.7744,0.7556,0.7556,0.0592,0.0592,1,3.7152,1,1,75.0,0,2.0,-1.7744,1,0,1.3333
2024-25,PASS,29,left,571,Savinho,MID,62,1504,337,0.72,1.0,3.7108,3.7108,0.0,3.7108,3.7108,0.0,0.0,,,,,0,1,57.0,0,0.0,-3.7108,0,0,
2024-25,PASS,29,left,252,Raúl,FWD,55,1768,251,0.68,1.0,3.6784,3.6796,0.0012,3.6784,3.6796,0.0012,0.0012,,,,,1,1,62.0,0,2.0,-1.6796,1,0,
2024-25,PASS,29,left,270,Greaves,DEF,39,1620,360,0.72,1.0,2.3896,2.3896,0.0,2.3896,2.3896,0.0,0.0,,,,,0,1,45.0,0,0.0,-2.3896,0,0,
2024-25,PASS,30,entered,456,Bella-Kotchap,DEF,39,329,329,0.72,1.0,2.296,2.2592,-0.0368,2.296,2.2592,-0.0368,-0.0368,-2.8516,-2.8516,1,5.1108,1,1,0.0,1,0.0,-2.2592,0,0,-5.0
2024-25,PASS,30,entered,304,Stolarczyk,GKP,40,540,0,0.85,0.0,2.5448,2.5448,0.0,2.5448,2.5448,0.0,0.0,-2.566,-2.566,1,5.1108,0,1,0.0,1,0.0,-2.5448,0,0,-5.0
2024-25,PASS,30,entered,181,Nkunku,MID,57,856,320,0.72,1.0,3.4784,4.216,0.7376,3.4784,4.216,0.7376,0.7376,-0.8948,-0.8948,1,5.1108,1,1,0.0,1,0.0,-4.216,0,0,-5.0
