season,e024_gate,season_gate,gw,swap_set,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_margin,abs_ctrl_margin,gap_bucket,ctrl_rank_dist,treat_lift,ctrl_mu_enter,ctrl_mu_left,treat_mu_enter,enter_mins,left_mins,enter_pts,left_pts,both60,bad_swap,bound,gw_u0_slack,epsilon,globally_admissible
2024-25,PASS,xi0_fail,17,ctrl_treat,495,Pedro Porro,DEF,267,Davis,DEF,-0.0332,0.0332,near,3,0.1488,2.828,2.8612,2.9768,90.0,90.0,-1.0,0.0,1,1,0,0.1248,0.79096,1
2024-25,PASS,xi0_fail,17,ctrl_pack1,495,Pedro Porro,DEF,267,Davis,DEF,-0.0332,0.0332,near,3,0.1488,2.828,2.8612,2.9768,90.0,90.0,-1.0,0.0,1,1,0,0.1248,0.79096,1
2024-25,PASS,xi0_fail,18,ctrl_treat,129,João Pedro,FWD,617,Evanilson,FWD,-0.2528,0.2528,mid,13,0.8912,3.0988,3.3516,3.99,90.0,28.0,2.0,1.0,0,0,0,0.2371,0.79096,1
2024-25,PASS,xi0_fail,18,ctrl_pack1,129,João Pedro,FWD,617,Evanilson,FWD,-0.2528,0.2528,mid,13,0.8912,3.0988,3.3516,3.99,90.0,28.0,2.0,1.0,0,0,0,0.2371,0.79096,1
2024-25,PASS,xi0_fail,19,ctrl_treat,350,Gvardiol,DEF,267,Davis,DEF,0.1248,0.1248,near,-9,0.0268,2.972,2.8472,2.9988,90.0,90.0,6.0,5.0,1,0,0,0.4945,0.79096,1
2024-25,PASS,xi0_fail,19,ctrl_pack1,350,Gvardiol,DEF,267,Davis,DEF,0.1248,0.1248,near,-9,0.0268,2.972,2.8472,2.9988,90.0,90.0,6.0,5.0,1,0,0,0.4945,0.79096,1
2024-25,PASS,xi0_fail,20,ctrl_treat,129,João Pedro,FWD,110,Wissa,FWD,-0.2504,0.2504,mid,16,0.7008,3.0936,3.344,3.7944,90.0,90.0,9.0,11.0,1,1,0,0.2502,0.79096,1
2024-25,PASS,xi0_fail,20,ctrl_pack1,129,João Pedro,FWD,110,Wissa,FWD,-0.2504,0.2504,mid,16,0.7008,3.0936,3.344,3.7944,90.0,90.0,9.0,11.0,1,1,0,0.2502,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_treat,491,Johnson,MID,366,B.Fernandes,MID,-0.2964,0.2964,mid,8,0.2572,3.41,3.7064,3.6672,45.0,90.0,1.0,4.0,0,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_treat,573,Milenković,DEF,267,Davis,DEF,0.0324,0.0324,near,-4,0.0,2.85,2.8176,2.85,90.0,90.0,2.0,1.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_treat,573,Milenković,DEF,580,Huijsen,DEF,0.0236,0.0236,near,-2,0.0,2.85,2.8264,2.85,90.0,90.0,2.0,0.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_treat,422,Aina,DEF,267,Davis,DEF,0.1044,0.1044,near,-14,0.0116,2.922,2.8176,2.9336,90.0,90.0,2.0,1.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_treat,422,Aina,DEF,580,Huijsen,DEF,0.0956,0.0956,near,-12,0.0116,2.922,2.8264,2.9336,90.0,90.0,2.0,0.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_pack1,491,Johnson,MID,366,B.Fernandes,MID,-0.2964,0.2964,mid,8,0.2572,3.41,3.7064,3.6672,45.0,90.0,1.0,4.0,0,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_pack1,573,Milenković,DEF,267,Davis,DEF,0.0324,0.0324,near,-4,0.0,2.85,2.8176,2.85,90.0,90.0,2.0,1.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_pack1,573,Milenković,DEF,580,Huijsen,DEF,0.0236,0.0236,near,-2,0.0,2.85,2.8264,2.85,90.0,90.0,2.0,0.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_pack1,422,Aina,DEF,267,Davis,DEF,0.1044,0.1044,near,-14,0.0116,2.922,2.8176,2.9336,90.0,90.0,2.0,1.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,21,ctrl_pack1,422,Aina,DEF,580,Huijsen,DEF,0.0956,0.0956,near,-12,0.0116,2.922,2.8264,2.9336,90.0,90.0,2.0,0.0,1,0,0,0.1059,0.79096,1
2024-25,PASS,xi0_fail,22,ctrl_treat,436,Murillo,DEF,350,Gvardiol,DEF,-0.1056,0.1056,near,14,0.0,2.8432,2.9488,2.8432,90.0,90.0,1.0,6.0,1,1,0,0.2233,0.79096,1
2024-25,PASS,xi0_fail,22,ctrl_pack1,436,Murillo,DEF,350,Gvardiol,DEF,-0.1056,0.1056,near,14,0.0,2.8432,2.9488,2.8432,90.0,90.0,1.0,6.0,1,1,0,0.2233,0.79096,1
2024-25,PASS,xi0_fail,23,ctrl_treat,129,João Pedro,FWD,252,Raúl,FWD,-0.3228,0.3228,mid,18,0.458,3.2352,3.558,3.6932,90.0,63.0,1.0,2.0,1,1,0,0.3228,0.79096,1
2024-25,PASS,xi0_fail,23,ctrl_pack1,129,João Pedro,FWD,252,Raúl,FWD,-0.3228,0.3228,mid,18,0.458,3.2352,3.558,3.6932,90.0,63.0,1.0,2.0,1,1,0,0.3228,0.79096,1
2024-25,PASS,xi0_fail,24,ctrl_treat,580,Huijsen,DEF,311,Alexander-Arnold,DEF,-2.9776,2.9776,large,51,0.0,2.9768,5.9544,2.9768,90.0,98.0,0.0,7.0,1,1,0,0.1176,0.79096,1
2024-25,PASS,xi0_fail,24,ctrl_treat,327,Luis Díaz,MID,398,Gordon,MID,2.7036,2.7036,large,-16,0.2452,6.8536,4.15,7.0988,177.0,90.0,5.0,1.0,1,0,0,0.1176,0.79096,1
2024-25,PASS,xi0_fail,24,ctrl_pack1,580,Huijsen,DEF,311,Alexander-Arnold,DEF,-2.9776,2.9776,large,51,0.0,2.9768,5.9544,2.9768,90.0,98.0,0.0,7.0,1,1,0,0.1176,0.79096,1
2024-25,PASS,xi0_fail,24,ctrl_pack1,327,Luis Díaz,MID,398,Gordon,MID,2.7036,2.7036,large,-16,0.2452,6.8536,4.15,7.0988,177.0,90.0,5.0,1.0,1,0,0,0.1176,0.79096,1
2024-25,PASS,xi0_fail,26,ctrl_treat,218,Beto,FWD,252,Raúl,FWD,-0.7672,0.7672,large,37,1.084,2.9708,3.738,4.0548,90.0,90.0,6.0,2.0,1,0,0,0.6317,0.79096,1
2024-25,PASS,xi0_fail,26,ctrl_treat,211,Muñoz,DEF,36,Digne,DEF,0.0336,0.0336,near,-5,0.0,2.9856,2.952,2.9856,90.0,0.0,13.0,0.0,0,0,0,0.6317,0.79096,1
2024-25,PASS,xi0_fail,26,ctrl_treat,71,Kluivert,MID,78,Semenyo,MID,0.0552,0.0552,near,-1,0.1292,3.8712,3.816,4.0004,72.0,90.0,2.0,2.0,1,0,0,0.6317,0.79096,1
2024-25,PASS,xi0_fail,26,ctrl_pack1,218,Beto,FWD,252,Raúl,FWD,-0.7672,0.7672,large,37,1.084,2.9708,3.738,4.0548,90.0,90.0,6.0,2.0,1,0,0,0.6317,0.79096,1
2024-25,PASS,xi0_fail,26,ctrl_pack1,211,Muñoz,DEF,36,Digne,DEF,0.0336,0.0336,near,-5,0.0,2.9856,2.952,2.9856,90.0,0.0,13.0,0.0,0,0,0,0.6317,0.79096,1
2024-25,PASS,xi0_fail,26,ctrl_pack1,71,Kluivert,MID,78,Semenyo,MID,0.0552,0.0552,near,-1,0.1292,3.8712,3.816,4.0004,72.0,90.0,2.0,2.0,1,0,0,0.6317,0.79096,1
2024-25,PASS,xi0_fail,28,ctrl_treat,181,Nkunku,MID,366,B.Fernandes,MID,-1.1488,1.1488,large,19,1.1388,3.4152,4.564,4.554,88.0,90.0,3.0,9.0,1,1,1,0.0,0.79096,1
2024-25,PASS,xi0_fail,28,treat_pack1,366,B.Fernandes,MID,181,Nkunku,MID,1.1488,1.1488,large,-19,0.0,4.564,3.4152,4.564,90.0,88.0,9.0,3.0,1,0,1,0.0,0.79096,1
2024-25,PASS,xi0_fail,30,ctrl_treat,573,Milenković,DEF,163,Cucurella,DEF,-0.1008,0.1008,near,9,0.0,3.1864,3.2872,3.1864,90.0,90.0,6.0,5.0,1,0,0,0.7076,0.79096,1
2024-25,PASS,xi0_fail,30,ctrl_pack1,573,Milenković,DEF,163,Cucurella,DEF,-0.1008,0.1008,near,9,0.0,3.1864,3.2872,3.1864,90.0,90.0,6.0,5.0,1,0,0,0.7076,0.79096,1
2024-25,PASS,xi0_fail,34,ctrl_treat,392,Barnes,MID,99,Mbeumo,MID,-0.3748,0.3748,mid,5,0.3756,3.988,4.3628,4.3636,76.0,90.0,3.0,2.0,1,0,0,0.2969,0.79096,1
2024-25,PASS,xi0_fail,34,ctrl_treat,335,Robertson,DEF,573,Milenković,DEF,0.022,0.022,near,-2,0.0,3.1128,3.0908,3.1128,90.0,90.0,2.0,1.0,1,0,0,0.2969,0.79096,1
2024-25,PASS,xi0_fail,34,ctrl_pack1,392,Barnes,MID,99,Mbeumo,MID,-0.3748,0.3748,mid,5,0.3756,3.988,4.3628,4.3636,76.0,90.0,3.0,2.0,1,0,0,0.2969,0.79096,1
2024-25,PASS,xi0_fail,34,ctrl_pack1,335,Robertson,DEF,573,Milenković,DEF,0.022,0.022,near,-2,0.0,3.1128,3.0908,3.1128,90.0,90.0,2.0,1.0,1,0,0,0.2969,0.79096,1
2025-26,FAIL,both,1,ctrl_treat,384,Gakpo,MID,449,B.Fernandes,MID,-1.094,1.094,large,26,1.1156,2.7272,3.8212,3.8428,90.0,90.0,7.0,2.0,1,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_treat,384,Gakpo,MID,485,Gordon,MID,-0.2956,0.2956,mid,16,1.1156,2.7272,3.0228,3.8428,90.0,90.0,7.0,3.0,1,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_treat,383,Luis Díaz,MID,449,B.Fernandes,MID,-0.7904,0.7904,large,8,0.8544,3.0308,3.8212,3.8852,0.0,90.0,0.0,2.0,0,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_treat,383,Luis Díaz,MID,485,Gordon,MID,0.008,0.008,near,-2,0.8544,3.0308,3.0228,3.8852,0.0,90.0,0.0,3.0,0,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_treat,505,Milenković,DEF,224,Cucurella,DEF,-0.1808,0.1808,near,20,0.1684,1.7124,1.8932,1.8808,90.0,90.0,2.0,8.0,1,1,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_treat,596,Solanke,FWD,691,Calvert-Lewin,FWD,0.7124,0.7124,mid,-22,0.5548,2.5032,1.7908,3.058,19.0,0.0,1.0,0.0,0,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_pack1,384,Gakpo,MID,449,B.Fernandes,MID,-1.094,1.094,large,26,1.1156,2.7272,3.8212,3.8428,90.0,90.0,7.0,2.0,1,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_pack1,384,Gakpo,MID,485,Gordon,MID,-0.2956,0.2956,mid,16,1.1156,2.7272,3.0228,3.8428,90.0,90.0,7.0,3.0,1,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_pack1,383,Luis Díaz,MID,449,B.Fernandes,MID,-0.7904,0.7904,large,8,0.8544,3.0308,3.8212,3.8852,0.0,90.0,0.0,2.0,0,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_pack1,383,Luis Díaz,MID,485,Gordon,MID,0.008,0.008,near,-2,0.8544,3.0308,3.0228,3.8852,0.0,90.0,0.0,3.0,0,0,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_pack1,505,Milenković,DEF,224,Cucurella,DEF,-0.1808,0.1808,near,20,0.1684,1.7124,1.8932,1.8808,90.0,90.0,2.0,8.0,1,1,0,0.5742,0.79096,1
2025-26,FAIL,both,1,ctrl_pack1,596,Solanke,FWD,691,Calvert-Lewin,FWD,0.7124,0.7124,mid,-22,0.5548,2.5032,1.7908,3.058,19.0,0.0,1.0,0.0,0,0,0,0.5742,0.79096,1
2025-26,FAIL,both,2,ctrl_treat,288,Travers,GKP,674,Ramsdale,GKP,-0.1312,0.1312,near,3,0.0,3.4912,3.6224,3.4912,0.0,0.0,0.0,0.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_treat,120,Schade,MID,17,Ødegaard,MID,-0.3328,0.3328,mid,7,0.5408,3.4972,3.83,4.038,78.0,37.0,3.0,1.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_treat,120,Schade,MID,415,Savinho,MID,-0.2076,0.2076,near,4,0.5408,3.4972,3.7048,4.038,78.0,0.0,3.0,0.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_treat,485,Gordon,MID,17,Ødegaard,MID,-0.5752,0.5752,mid,14,0.7312,3.2548,3.83,3.986,47.0,37.0,-2.0,1.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_treat,485,Gordon,MID,415,Savinho,MID,-0.45,0.45,mid,11,0.7312,3.2548,3.7048,3.986,47.0,0.0,-2.0,0.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_pack1,288,Travers,GKP,674,Ramsdale,GKP,-0.1312,0.1312,near,3,0.0,3.4912,3.6224,3.4912,0.0,0.0,0.0,0.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_pack1,120,Schade,MID,17,Ødegaard,MID,-0.3328,0.3328,mid,7,0.5408,3.4972,3.83,4.038,78.0,37.0,3.0,1.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_pack1,120,Schade,MID,415,Savinho,MID,-0.2076,0.2076,near,4,0.5408,3.4972,3.7048,4.038,78.0,0.0,3.0,0.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_pack1,485,Gordon,MID,17,Ødegaard,MID,-0.5752,0.5752,mid,14,0.7312,3.2548,3.83,3.986,47.0,37.0,-2.0,1.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,2,ctrl_pack1,485,Gordon,MID,415,Savinho,MID,-0.45,0.45,mid,11,0.7312,3.2548,3.7048,3.986,47.0,0.0,-2.0,0.0,0,0,0,0.7268,0.79096,1
2025-26,FAIL,both,3,ctrl_treat,235,Palmer,MID,381,M.Salah,MID,-0.9452,0.9452,large,4,1.0684,3.856,4.8012,4.9244,0.0,90.0,0.0,3.0,0,0,0,0.5153,0.79096,1
2025-26,FAIL,both,3,ctrl_pack1,235,Palmer,MID,381,M.Salah,MID,-0.9452,0.9452,large,4,1.0684,3.856,4.8012,4.9244,0.0,90.0,0.0,3.0,0,0,0,0.5153,0.79096,1
2025-26,FAIL,both,4,ctrl_treat,235,Palmer,MID,453,Garnacho,MID,0.0596,0.0596,near,-2,0.7576,3.3356,3.276,4.0932,34.0,11.0,7.0,1.0,0,0,0,0.1476,0.79096,1
2025-26,FAIL,both,4,ctrl_pack1,235,Palmer,MID,453,Garnacho,MID,0.0596,0.0596,near,-2,0.7576,3.3356,3.276,4.0932,34.0,11.0,7.0,1.0,0,0,0,0.1476,0.79096,1
2025-26,FAIL,both,5,ctrl_treat,226,Chalobah,DEF,191,Estève,DEF,0.0352,0.0352,near,-4,0.182,2.9232,2.888,3.1052,90.0,90.0,8.0,4.0,1,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_treat,235,Palmer,MID,81,Kluivert,MID,-0.0188,0.0188,near,1,0.836,3.3192,3.338,4.1552,20.0,27.0,1.0,1.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_treat,235,Palmer,MID,241,Caicedo,MID,0.1584,0.1584,near,-5,0.836,3.3192,3.1608,4.1552,20.0,90.0,1.0,4.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_treat,86,Brooks,MID,81,Kluivert,MID,-0.9904,0.9904,large,83,1.1912,2.3476,3.338,3.5388,62.0,27.0,3.0,1.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_treat,86,Brooks,MID,241,Caicedo,MID,-0.8132,0.8132,large,77,1.1912,2.3476,3.1608,3.5388,62.0,90.0,3.0,4.0,1,1,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_treat,499,Isak,FWD,430,Haaland,FWD,-0.4868,0.4868,mid,2,0.0,3.5372,4.024,3.5372,23.0,75.0,1.0,9.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_pack1,16,Saka,MID,241,Caicedo,MID,0.4592,0.4592,mid,-11,0.444,3.62,3.1608,4.064,45.0,90.0,1.0,4.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_pack1,226,Chalobah,DEF,191,Estève,DEF,0.0352,0.0352,near,-4,0.182,2.9232,2.888,3.1052,90.0,90.0,8.0,4.0,1,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,ctrl_pack1,499,Isak,FWD,430,Haaland,FWD,-0.4868,0.4868,mid,2,0.0,3.5372,4.024,3.5372,23.0,75.0,1.0,9.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,treat_pack1,16,Saka,MID,235,Palmer,MID,0.3008,0.3008,mid,-6,0.444,3.62,3.3192,4.064,45.0,20.0,1.0,1.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,treat_pack1,16,Saka,MID,86,Brooks,MID,1.2724,1.2724,large,-88,0.444,3.62,2.3476,4.064,45.0,62.0,1.0,3.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,treat_pack1,81,Kluivert,MID,235,Palmer,MID,0.0188,0.0188,near,-1,0.812,3.338,3.3192,4.15,27.0,20.0,1.0,1.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,5,treat_pack1,81,Kluivert,MID,86,Brooks,MID,0.9904,0.9904,large,-83,0.812,3.338,2.3476,4.15,27.0,62.0,1.0,3.0,0,0,1,0.1885,0.79096,1
2025-26,FAIL,both,6,ctrl_treat,414,Foden,MID,82,Semenyo,MID,-0.2548,0.2548,mid,6,0.448,3.5676,3.8224,4.0156,90.0,90.0,1.0,7.0,1,1,0,0.3147,0.79096,1
2025-26,FAIL,both,6,ctrl_pack1,414,Foden,MID,82,Semenyo,MID,-0.2548,0.2548,mid,6,0.448,3.5676,3.8224,4.0156,90.0,90.0,1.0,7.0,1,1,0,0.3147,0.79096,1
2025-26,FAIL,both,7,ctrl_treat,81,Kluivert,MID,241,Caicedo,MID,-0.4216,0.4216,mid,17,0.5504,3.182,3.6036,3.7324,29.0,90.0,7.0,10.0,0,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_treat,81,Kluivert,MID,119,Mbeumo,MID,-0.3924,0.3924,mid,16,0.5504,3.182,3.5744,3.7324,29.0,76.0,7.0,6.0,0,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_treat,237,Enzo,MID,241,Caicedo,MID,-0.3564,0.3564,mid,14,0.274,3.2472,3.6036,3.5212,90.0,90.0,2.0,10.0,1,1,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_treat,237,Enzo,MID,119,Mbeumo,MID,-0.3272,0.3272,mid,13,0.274,3.2472,3.5744,3.5212,90.0,76.0,2.0,6.0,1,1,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_treat,295,Keane,DEF,348,Rodon,DEF,-0.0056,0.0056,near,1,0.2528,3.2716,3.2772,3.5244,64.0,90.0,4.0,1.0,1,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_pack1,81,Kluivert,MID,241,Caicedo,MID,-0.4216,0.4216,mid,17,0.5504,3.182,3.6036,3.7324,29.0,90.0,7.0,10.0,0,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_pack1,226,Chalobah,DEF,348,Rodon,DEF,0.052,0.052,near,-2,0.1452,3.3292,3.2772,3.4744,0.0,90.0,0.0,1.0,0,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_pack1,226,Chalobah,DEF,373,Virgil,DEF,-0.1,0.1,near,4,0.1452,3.3292,3.4292,3.4744,0.0,90.0,0.0,1.0,0,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_pack1,295,Keane,DEF,348,Rodon,DEF,-0.0056,0.0056,near,1,0.2528,3.2716,3.2772,3.5244,64.0,90.0,4.0,1.0,1,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,ctrl_pack1,295,Keane,DEF,373,Virgil,DEF,-0.1576,0.1576,near,7,0.2528,3.2716,3.4292,3.5244,64.0,90.0,4.0,1.0,1,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,treat_pack1,226,Chalobah,DEF,373,Virgil,DEF,-0.1,0.1,near,4,0.1452,3.3292,3.4292,3.4744,0.0,90.0,0.0,1.0,0,0,1,0.5945,0.79096,1
2025-26,FAIL,both,7,treat_pack1,119,Mbeumo,MID,237,Enzo,MID,0.3272,0.3272,mid,-13,0.0,3.5744,3.2472,3.5744,76.0,90.0,6.0,2.0,1,0,1,0.5945,0.79096,1
2025-26,FAIL,both,8,ctrl_treat,384,Gakpo,MID,449,B.Fernandes,MID,-0.5584,0.5584,mid,12,0.5776,3.1808,3.7392,3.7584,90.0,84.0,7.0,8.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_treat,328,Sessegnon,MID,449,B.Fernandes,MID,-0.8408,0.8408,large,45,0.7736,2.8984,3.7392,3.672,90.0,84.0,2.0,8.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_treat,411,O'Reilly,DEF,257,Lacroix,DEF,-0.6004,0.6004,mid,60,0.836,2.6316,3.232,3.4676,84.0,90.0,11.0,1.0,1,0,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_treat,411,O'Reilly,DEF,190,Ekdal,DEF,-0.458,0.458,mid,47,0.836,2.6316,3.0896,3.4676,84.0,0.0,11.0,0.0,0,0,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_treat,565,Vicario,GKP,670,Roefs,GKP,0.1244,0.1244,near,-4,-0.0104,3.8304,3.706,3.82,90.0,90.0,1.0,7.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_pack1,328,Sessegnon,MID,449,B.Fernandes,MID,-0.8408,0.8408,large,45,0.7736,2.8984,3.7392,3.672,90.0,84.0,2.0,8.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_pack1,387,Szoboszlai,MID,449,B.Fernandes,MID,-0.4992,0.4992,mid,9,0.4104,3.24,3.7392,3.6504,90.0,84.0,4.0,8.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,8,ctrl_pack1,565,Vicario,GKP,670,Roefs,GKP,0.1244,0.1244,near,-4,-0.0104,3.8304,3.706,3.82,90.0,90.0,1.0,7.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,8,treat_pack1,387,Szoboszlai,MID,384,Gakpo,MID,0.0592,0.0592,near,-3,0.4104,3.24,3.1808,3.6504,90.0,90.0,4.0,7.0,1,1,1,0.7565,0.79096,1
2025-26,FAIL,both,10,ctrl_treat,384,Gakpo,MID,119,Mbeumo,MID,-0.1804,0.1804,near,8,0.502,3.4136,3.594,3.9156,90.0,90.0,3.0,2.0,1,0,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_treat,267,Sarr,MID,119,Mbeumo,MID,-0.0776,0.0776,near,4,0.8568,3.5164,3.594,4.3732,90.0,90.0,3.0,2.0,1,0,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_treat,411,O'Reilly,DEF,257,Lacroix,DEF,-0.5892,0.5892,mid,35,0.8552,2.9036,3.4928,3.7588,90.0,90.0,8.0,8.0,1,0,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_treat,411,O'Reilly,DEF,5,Gabriel,DEF,-0.6956,0.6956,mid,42,0.8552,2.9036,3.5992,3.7588,90.0,90.0,8.0,12.0,1,1,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_pack1,384,Gakpo,MID,119,Mbeumo,MID,-0.1804,0.1804,near,8,0.502,3.4136,3.594,3.9156,90.0,90.0,3.0,2.0,1,0,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_pack1,267,Sarr,MID,119,Mbeumo,MID,-0.0776,0.0776,near,4,0.8568,3.5164,3.594,4.3732,90.0,90.0,3.0,2.0,1,0,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_pack1,411,O'Reilly,DEF,257,Lacroix,DEF,-0.5892,0.5892,mid,35,0.8552,2.9036,3.4928,3.7588,90.0,90.0,8.0,8.0,1,0,0,0.3006,0.79096,1
2025-26,FAIL,both,10,ctrl_pack1,411,O'Reilly,DEF,5,Gabriel,DEF,-0.6956,0.6956,mid,42,0.8552,2.9036,3.5992,3.7588,90.0,90.0,8.0,12.0,1,1,0,0.3006,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,257,Lacroix,DEF,72,Senesi,DEF,-0.0376,0.0376,near,2,0.2276,3.4216,3.4592,3.6492,90.0,90.0,6.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,257,Lacroix,DEF,694,Mukiele,DEF,-0.0764,0.0764,near,5,0.2276,3.4216,3.498,3.6492,90.0,90.0,6.0,4.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,411,O'Reilly,DEF,72,Senesi,DEF,-0.5808,0.5808,mid,49,0.7304,2.8784,3.4592,3.6088,90.0,90.0,11.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,411,O'Reilly,DEF,694,Mukiele,DEF,-0.6196,0.6196,mid,52,0.7304,2.8784,3.498,3.6088,90.0,90.0,11.0,4.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,295,Keane,DEF,72,Senesi,DEF,-0.0464,0.0464,near,4,0.1184,3.4128,3.4592,3.5312,90.0,90.0,15.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,295,Keane,DEF,694,Mukiele,DEF,-0.0852,0.0852,near,7,0.1184,3.4128,3.498,3.5312,90.0,90.0,15.0,4.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,267,Sarr,MID,241,Caicedo,MID,-0.2336,0.2336,near,9,0.606,3.4452,3.6788,4.0512,90.0,90.0,3.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_treat,267,Sarr,MID,299,Ndiaye,MID,-0.052,0.052,near,3,0.606,3.4452,3.4972,4.0512,90.0,90.0,3.0,3.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_pack1,257,Lacroix,DEF,72,Senesi,DEF,-0.0376,0.0376,near,2,0.2276,3.4216,3.4592,3.6492,90.0,90.0,6.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_pack1,257,Lacroix,DEF,694,Mukiele,DEF,-0.0764,0.0764,near,5,0.2276,3.4216,3.498,3.6492,90.0,90.0,6.0,4.0,1,0,1,0.4128,0.79096,1
